package_id,package_name,destination,duration,hotel_category,meals,transportation,major_attractions,activities,package_type,best_for,rating,estimated_cost
IND0122,bandipur explorer tour,bandipur,5,3star,breakfast,flight cab,bandipur national park bandipur local market bandipur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.4,37500
IND0123,halebidu explorer tour,halebidu,3,5star,breakfast lunch dinner,train cab,halebidu hoysaleswara temple halebidu local market halebidu city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.7,37500
IND0124,pune explorer tour,pune,6,3star,breakfast lunch dinner,ac coach,shaniwar wada pune local market pune city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.4,42000
IND0125,aurangabad explorer tour,aurangabad,3,3star,breakfast lunch dinner,private cab,ajanta caves aurangabad local market aurangabad city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.6,89000
IND0126,nashik explorer tour,nashik,5,5star,breakfast,flight cab,sula vineyards nashik local market nashik city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.1,27500
IND0127,shirdi explorer tour,shirdi,3,luxury heritage,breakfast,train cab,sai baba temple shirdi local market shirdi city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,26500
IND0128,alibaug explorer tour,alibaug,5,4star,breakfast dinner,ac coach,alibaug beach alibaug local market alibaug city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,water sports beach walk sunset cruise,grand tour,all travelers,4.2,112500
IND0129,ratnagiri explorer tour,ratnagiri,7,luxury heritage,breakfast dinner,train cab,ganapatipule temple ratnagiri local market ratnagiri city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.7,17500
IND0130,nagpur explorer tour,nagpur,7,5star,breakfast,private cab,deekshabhoomi nagpur local market nagpur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.5,42500
IND0131,kolhapur explorer tour,kolhapur,5,4star,breakfast dinner,train cab,mahalakshmi temple kolhapur local market kolhapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.8,49000
IND0132,lonavala heritage tour,lonavala,5,luxury heritage,breakfast dinner,ac coach,karla caves lonavala local market lonavala city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.4,36500
IND0133,tarkarli explorer tour,tarkarli,6,5star,breakfast dinner,flight cab,tarkarli beach tarkarli local market tarkarli city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,water sports beach walk sunset cruise,luxury,premium travelers,4.6,121000
IND0134,satara explorer tour,satara,5,3star,breakfast lunch dinner,ac coach,kaas plateau satara local market satara city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.4,26000
IND0135,matheran explorer tour,matheran,3,luxury heritage,breakfast dinner,ac coach,echo point matheran local market matheran city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.4,25500
IND0136,ajanta explorer tour,ajanta,6,luxury heritage,breakfast,private cab,ellora caves ajanta local market ajanta city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.7,125500
IND0137,khajuraho explorer tour,khajuraho,5,luxury heritage,breakfast lunch dinner,ac coach,khajuraho group of monuments khajuraho local market khajuraho city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.7,16000
IND0138,bhopal explorer tour,bhopal,5,luxury heritage,breakfast lunch dinner,flight cab,sanchi stupa bhopal local market bhopal city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.7,36000
IND0139,indore explorer tour,indore,6,5star,breakfast lunch dinner,train cab,rajwada palace indore local market indore city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.4,51500
IND0140,gwalior explorer tour,gwalior,5,5star,breakfast,private cab,gwalior fort gwalior local market gwalior city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,39500
IND0141,ujjain explorer tour,ujjain,4,3star,breakfast lunch dinner,ac coach,mahakaleshwar jyotirlinga ujjain local market ujjain city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.8,100500
IND0142,jabalpur explorer tour,jabalpur,4,luxury heritage,breakfast dinner,flight cab,dhuandhar falls jabalpur local market jabalpur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,23500
IND0143,pachmarhi explorer tour,pachmarhi,3,5star,breakfast,flight cab,bee falls pachmarhi local market pachmarhi city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.6,26000
IND0144,kanha explorer tour,kanha,4,3star,breakfast lunch dinner,ac coach,kanha national park kanha local market kanha city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.5,101000
IND0145,bandhavgarh explorer tour,bandhavgarh,5,3star,breakfast lunch dinner,flight cab,bandhavgarh national park bandhavgarh local market bandhavgarh city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,budget,students solo travelers,4.5,16500
IND0146,orchha explorer tour,orchha,4,3star,breakfast,flight cab,orchha fort orchha local market orchha city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,family,families,4.8,31500
IND0147,mandu explorer tour,mandu,6,luxury heritage,breakfast dinner,ac coach,jahaz mahal mandu local market mandu city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,3.9,51000
IND0148,bhimbetka explorer tour,bhimbetka,3,luxury heritage,breakfast,private cab,bhimbetka rock shelters bhimbetka local market bhimbetka city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.6,30000
IND0149,amarkantak explorer tour,amarkantak,6,3star,breakfast lunch dinner,private cab,narmada udgam temple amarkantak local market amarkantak city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.4,118000
IND0150,chitrakoot explorer tour,chitrakoot,4,5star,breakfast,ac coach,chitrakoot falls chitrakoot local market chitrakoot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.4,25000
