Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0080,Jaipur Explorer Tour,India,Jaipur,5 Days / 4 Nights,5-Star,Breakfast,Private Cab,"Hawa Mahal, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.4,114000
IND0081,Udaipur Explorer Tour,India,Udaipur,5 Days / 4 Nights,5-Star,Breakfast,Private Cab,"City Palace, Udaipur Local Market, Udaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.4,14000
IND0082,Jaisalmer Explorer Tour,India,Jaisalmer,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Jaisalmer Fort, Jaisalmer Local Market, Jaisalmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,42500
IND0083,Sawai Madhopur Explorer Tour,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,54000
IND0084,Pushkar Explorer Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,38000
IND0085,Ajmer Explorer Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,111000
IND0086,Jodhpur Explorer Tour,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,34500
IND0087,Chittorgarh Explorer Tour,India,Chittorgarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Chittorgarh Fort, Chittorgarh Local Market, Chittorgarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,43000
IND0088,Mount Abu Explorer Tour,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,112000
IND0089,Bikaner Explorer Tour,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,14000
IND0090,Jaipur Heritage Tour,India,Jaipur,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Amber Fort, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.6,35000
IND0091,Jaipur Royal Tour,India,Jaipur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Jaigarh Fort, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,52000
IND0092,Udaipur Heritage Tour,India,Udaipur,7 Days / 6 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Lake Pichola, Udaipur Local Market, Udaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,48000
IND0093,Amritsar Explorer Tour,India,Amritsar,5 Days / 4 Nights,3-Star,Breakfast,Flight + Cab,"Golden Temple (Harmandir Sahib), Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.9,110500
IND0094,Amritsar Heritage Tour,India,Amritsar,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Jallianwala Bagh, Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.8,25500
IND0095,Amritsar Royal Tour,India,Amritsar,4 Days / 3 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Wagah Border, Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.8,32000
IND0096,Chandigarh Explorer Tour,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,138500
IND0097,Alappuzha Explorer Tour,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.5,13500
IND0098,Munnar Explorer Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,32000
IND0099,Kochi Explorer Tour,India,Kochi,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Fort Kochi, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.4,37000
IND0100,Thiruvananthapuram Explorer Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,41500
IND0101,Kozhikode Explorer Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,3.9,121000
IND0102,Wayanad Explorer Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,35500
IND0103,Thekkady Explorer Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.3,28000
IND0104,Kumarakom Explorer Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,112000
IND0105,Varkala Explorer Tour,India,Varkala,6 Days / 5 Nights,4-Star,Breakfast,Train + Cab,"Varkala Beach, Varkala Local Market, Varkala City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.6,15500
IND0106,Bekal Explorer Tour,India,Bekal,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Bekal Fort, Bekal Local Market, Bekal City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,37500
IND0107,Kovalam Explorer Tour,India,Kovalam,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kovalam Beach, Kovalam Local Market, Kovalam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.4,42500
IND0108,Kannur Explorer Tour,India,Kannur,7 Days / 6 Nights,Luxury Heritage,Breakfast,Flight + Cab,"St. Angelo Fort, Kannur Local Market, Kannur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,48500
IND0109,Nelliyampathy Explorer Tour,India,Nelliyampathy,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Seethargundu Viewpoint, Nelliyampathy Local Market, Nelliyampathy City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,110500
IND0110,Kochi Heritage Tour,India,Kochi,6 Days / 5 Nights,5-Star,Breakfast + Dinner,Train + Cab,"Kerala Folklore Museum, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.4,31000
IND0111,Kochi Royal Tour,India,Kochi,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Wonderla Amusement Park, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,27000
IND0112,Mysore Explorer Tour,India,Mysore,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Mysore Palace, Mysore Local Market, Mysore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,101500
IND0113,Hampi Explorer Tour,India,Hampi,6 Days / 5 Nights,3-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hampi Archaeological Ruins, Hampi Local Market, Hampi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,18500
IND0114,Coorg Explorer Tour,India,Coorg,4 Days / 3 Nights,4-Star,Breakfast,Flight + Cab,"Abbey Falls, Coorg Local Market, Coorg City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.1,33500
IND0115,Gokarna Explorer Tour,India,Gokarna,6 Days / 5 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Om Beach, Gokarna Local Market, Gokarna City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.5,54000
IND0116,Chikmagalur Explorer Tour,India,Chikmagalur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Mullayanagiri, Chikmagalur Local Market, Chikmagalur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,38000
IND0117,Badami Explorer Tour,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,89000
IND0118,Shivamogga Explorer Tour,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,29500
IND0119,Mangalore Explorer Tour,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.5,25500
IND0120,Murudeshwar Explorer Tour,India,Murudeshwar,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Murudeshwar Temple, Murudeshwar Local Market, Murudeshwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,99500
IND0121,Bijapur Explorer Tour,India,Bijapur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Flight + Cab,"Gol Gumbaz, Bijapur Local Market, Bijapur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,20000
IND0122,Bandipur Explorer Tour,India,Bandipur,5 Days / 4 Nights,3-Star,Breakfast,Flight + Cab,"Bandipur National Park, Bandipur Local Market, Bandipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,37500
IND0123,Halebidu Explorer Tour,India,Halebidu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Halebidu Hoysaleswara Temple, Halebidu Local Market, Halebidu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,37500
IND0124,Pune Explorer Tour,India,Pune,6 Days / 5 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Shaniwar Wada, Pune Local Market, Pune City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,42000
IND0125,Aurangabad Explorer Tour,India,Aurangabad,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Ajanta Caves, Aurangabad Local Market, Aurangabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,89000
IND0126,Nashik Explorer Tour,India,Nashik,5 Days / 4 Nights,5-Star,Breakfast,Flight + Cab,"Sula Vineyards, Nashik Local Market, Nashik City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.1,27500
IND0127,Shirdi Explorer Tour,India,Shirdi,3 Days / 2 Nights,Luxury Heritage,Breakfast,Train + Cab,"Sai Baba Temple, Shirdi Local Market, Shirdi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,26500
IND0128,Alibaug Explorer Tour,India,Alibaug,5 Days / 4 Nights,4-Star,Breakfast + Dinner,AC Coach,"Alibaug Beach, Alibaug Local Market, Alibaug City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Grand Tour,All Travelers,4.2,112500
IND0129,Ratnagiri Explorer Tour,India,Ratnagiri,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Ganapatipule Temple, Ratnagiri Local Market, Ratnagiri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,17500
IND0130,Nagpur Explorer Tour,India,Nagpur,7 Days / 6 Nights,5-Star,Breakfast,Private Cab,"Deekshabhoomi, Nagpur Local Market, Nagpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,42500
IND0131,Kolhapur Explorer Tour,India,Kolhapur,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Mahalakshmi Temple, Kolhapur Local Market, Kolhapur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,49000
IND0132,Lonavala Heritage Tour,India,Lonavala,5 Days / 4 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Karla Caves, Lonavala Local Market, Lonavala City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,36500
